Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2021-01-08 01:00 PM,2021,01,08,13,46.1,127,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-08 02:00 PM,2021,01,08,14,41.5,116,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-08 03:00 PM,2021,01,08,15,51.2,140,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-08 04:00 PM,2021,01,08,16,41.6,116,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-08 05:00 PM,2021,01,08,17,32.3,93,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-08 06:00 PM,2021,01,08,18,26.1,80,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-08 07:00 PM,2021,01,08,19,24.0,76,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-08 08:00 PM,2021,01,08,20,23.0,74,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-08 09:00 PM,2021,01,08,21,25.0,78,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-08 10:00 PM,2021,01,08,22,32.0,93,Moderate,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-08 11:00 PM,2021,01,08,23,37.0,105,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 12:00 AM,2021,01,09,00,34.4,98,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 01:00 AM,2021,01,09,01,31.2,91,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 02:00 AM,2021,01,09,02,23.1,74,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 03:00 AM,2021,01,09,03,22.5,73,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 04:00 AM,2021,01,09,04,21.2,70,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 05:00 AM,2021,01,09,05,26.1,80,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 06:00 AM,2021,01,09,06,23.0,74,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 07:00 AM,2021,01,09,07,30.0,89,Moderate,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 08:00 AM,2021,01,09,08,45.5,126,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 09:00 AM,2021,01,09,09,47.2,130,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 10:00 AM,2021,01,09,10,56.1,151,Unhealthy,65.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 11:00 AM,2021,01,09,11,54.0,147,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 12:00 PM,2021,01,09,12,47.5,131,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 01:00 PM,2021,01,09,13,40.2,113,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 02:00 PM,2021,01,09,14,36.1,102,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 03:00 PM,2021,01,09,15,30.0,89,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 04:00 PM,2021,01,09,16,27.0,82,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 05:00 PM,2021,01,09,17,41.5,116,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 06:00 PM,2021,01,09,18,41.2,115,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 07:00 PM,2021,01,09,19,30.6,90,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 08:00 PM,2021,01,09,20,27.8,84,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 09:00 PM,2021,01,09,21,26.4,81,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 10:00 PM,2021,01,09,22,27.6,84,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-09 11:00 PM,2021,01,09,23,22.8,74,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 12:00 AM,2021,01,10,00,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 01:00 AM,2021,01,10,01,20.9,70,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 02:00 AM,2021,01,10,02,13.4,54,Moderate,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 03:00 AM,2021,01,10,03,10.7,45,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 04:00 AM,2021,01,10,04,21.3,70,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 05:00 AM,2021,01,10,05,18.1,64,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 06:00 AM,2021,01,10,06,19.0,66,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 07:00 AM,2021,01,10,07,34.0,97,Moderate,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 08:00 AM,2021,01,10,08,43.0,119,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 09:00 AM,2021,01,10,09,41.0,115,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 10:00 AM,2021,01,10,10,36.5,103,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 11:00 AM,2021,01,10,11,33.2,95,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 12:00 PM,2021,01,10,12,51.6,141,Unhealthy for Sensitive Groups,70.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 01:00 PM,2021,01,10,13,60.3,153,Unhealthy,69.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 02:00 PM,2021,01,10,14,61.6,154,Unhealthy,63.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 03:00 PM,2021,01,10,15,54.8,149,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 04:00 PM,2021,01,10,16,47.4,130,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 05:00 PM,2021,01,10,17,41.7,116,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 06:00 PM,2021,01,10,18,41.3,115,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 07:00 PM,2021,01,10,19,42.6,118,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 08:00 PM,2021,01,10,20,36.3,103,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 09:00 PM,2021,01,10,21,29.6,88,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 10:00 PM,2021,01,10,22,28.3,85,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-10 11:00 PM,2021,01,10,23,25.6,79,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 12:00 AM,2021,01,11,00,23.8,76,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 01:00 AM,2021,01,11,01,28.4,85,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 02:00 AM,2021,01,11,02,30.2,89,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 03:00 AM,2021,01,11,03,36.0,102,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 04:00 AM,2021,01,11,04,41.0,115,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 05:00 AM,2021,01,11,05,48.5,133,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 06:00 AM,2021,01,11,06,40.2,113,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 07:00 AM,2021,01,11,07,37.1,105,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 08:00 AM,2021,01,11,08,37.5,106,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 09:00 AM,2021,01,11,09,53.7,146,Unhealthy for Sensitive Groups,70.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 10:00 AM,2021,01,11,10,50.3,137,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 11:00 AM,2021,01,11,11,51.2,140,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 12:00 PM,2021,01,11,12,41.6,116,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 01:00 PM,2021,01,11,13,37.3,105,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 02:00 PM,2021,01,11,14,28.6,86,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 03:00 PM,2021,01,11,15,27.8,84,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 04:00 PM,2021,01,11,16,25.4,79,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 05:00 PM,2021,01,11,17,24.7,77,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 06:00 PM,2021,01,11,18,24.8,78,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 07:00 PM,2021,01,11,19,25.9,80,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 08:00 PM,2021,01,11,20,26.9,82,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 09:00 PM,2021,01,11,21,27.4,83,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 10:00 PM,2021,01,11,22,28.2,85,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-11 11:00 PM,2021,01,11,23,25.9,80,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 12:00 AM,2021,01,12,00,22.2,72,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 01:00 AM,2021,01,12,01,22.5,73,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 02:00 AM,2021,01,12,02,17.4,62,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 03:00 AM,2021,01,12,03,14.7,56,Moderate,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 04:00 AM,2021,01,12,04,14.3,56,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 05:00 AM,2021,01,12,05,15.1,57,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 06:00 AM,2021,01,12,06,19.5,67,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 07:00 AM,2021,01,12,07,26.2,81,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 08:00 AM,2021,01,12,08,26.1,80,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 09:00 AM,2021,01,12,09,25.0,78,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 10:00 AM,2021,01,12,10,28.0,84,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 11:00 AM,2021,01,12,11,23.5,75,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 12:00 PM,2021,01,12,12,20.7,69,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 01:00 PM,2021,01,12,13,17.8,63,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 02:00 PM,2021,01,12,14,16.9,61,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 03:00 PM,2021,01,12,15,17.9,63,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 04:00 PM,2021,01,12,16,17.9,63,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 05:00 PM,2021,01,12,17,18.9,65,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 06:00 PM,2021,01,12,18,20.9,70,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 07:00 PM,2021,01,12,19,22.9,74,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 08:00 PM,2021,01,12,20,25.4,79,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 09:00 PM,2021,01,12,21,26.2,81,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 10:00 PM,2021,01,12,22,27.5,83,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-12 11:00 PM,2021,01,12,23,25.3,79,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 12:00 AM,2021,01,13,00,20.8,69,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 01:00 AM,2021,01,13,01,18.0,63,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 02:00 AM,2021,01,13,02,18.9,65,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 03:00 AM,2021,01,13,03,22.8,74,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 04:00 AM,2021,01,13,04,23.8,76,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 05:00 AM,2021,01,13,05,26.3,81,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 06:00 AM,2021,01,13,06,27.6,84,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 07:00 AM,2021,01,13,07,27.6,84,Moderate,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 08:00 AM,2021,01,13,08,39.2,110,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 09:00 AM,2021,01,13,09,47.6,131,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 10:00 AM,2021,01,13,10,53.7,146,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 11:00 AM,2021,01,13,11,50.7,138,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 12:00 PM,2021,01,13,12,52.9,144,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 01:00 PM,2021,01,13,13,61.0,154,Unhealthy,69.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 02:00 PM,2021,01,13,14,61.0,154,Unhealthy,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 03:00 PM,2021,01,13,15,49.4,135,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 04:00 PM,2021,01,13,16,36.2,103,Unhealthy for Sensitive Groups,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 05:00 PM,2021,01,13,17,33.6,96,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 06:00 PM,2021,01,13,18,31.3,91,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 07:00 PM,2021,01,13,19,33.1,95,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 08:00 PM,2021,01,13,20,37.5,106,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 09:00 PM,2021,01,13,21,40.2,113,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 10:00 PM,2021,01,13,22,45.6,126,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-13 11:00 PM,2021,01,13,23,52.3,142,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 12:00 AM,2021,01,14,00,46.1,127,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 01:00 AM,2021,01,14,01,43.0,119,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 02:00 AM,2021,01,14,02,46.0,127,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 03:00 AM,2021,01,14,03,48.5,133,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 04:00 AM,2021,01,14,04,54.7,148,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 05:00 AM,2021,01,14,05,60.8,154,Unhealthy,67.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 06:00 AM,2021,01,14,06,64.8,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 07:00 AM,2021,01,14,07,80.4,164,Unhealthy,96.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 08:00 AM,2021,01,14,08,95.2,171,Unhealthy,110.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 09:00 AM,2021,01,14,09,78.1,163,Unhealthy,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 10:00 AM,2021,01,14,10,78.1,163,Unhealthy,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 11:00 AM,2021,01,14,11,61.3,154,Unhealthy,53.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 12:00 PM,2021,01,14,12,52.5,143,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 01:00 PM,2021,01,14,13,47.4,130,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 02:00 PM,2021,01,14,14,46.1,127,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 03:00 PM,2021,01,14,15,45.5,126,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 04:00 PM,2021,01,14,16,42.7,119,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 05:00 PM,2021,01,14,17,33.3,96,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 06:00 PM,2021,01,14,18,29.1,87,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 07:00 PM,2021,01,14,19,32.0,93,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 08:00 PM,2021,01,14,20,32.5,94,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 09:00 PM,2021,01,14,21,26.7,82,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 10:00 PM,2021,01,14,22,26.3,81,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-14 11:00 PM,2021,01,14,23,25.1,78,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 12:00 AM,2021,01,15,00,33.5,96,Moderate,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 01:00 AM,2021,01,15,01,38.7,109,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 02:00 AM,2021,01,15,02,38.8,109,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 03:00 AM,2021,01,15,03,37.4,106,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 04:00 AM,2021,01,15,04,38.7,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 05:00 AM,2021,01,15,05,33.8,97,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 06:00 AM,2021,01,15,06,32.4,94,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 07:00 AM,2021,01,15,07,29.7,88,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 08:00 AM,2021,01,15,08,33.3,96,Moderate,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 09:00 AM,2021,01,15,09,43.1,120,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 10:00 AM,2021,01,15,10,55.0,149,Unhealthy for Sensitive Groups,67.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 11:00 AM,2021,01,15,11,66.5,157,Unhealthy,78.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 12:00 PM,2021,01,15,12,77.7,162,Unhealthy,89.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 01:00 PM,2021,01,15,13,79.3,163,Unhealthy,81.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 02:00 PM,2021,01,15,14,74.7,161,Unhealthy,70.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 03:00 PM,2021,01,15,15,67.8,157,Unhealthy,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 04:00 PM,2021,01,15,16,54.9,149,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2021-01-15 05:00 PM,2021,01,15,17,45.4,125,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
